,longitude,latitude,adt,ugos,vgos,sla,ugosa,vgosa,Born,Dead,Errcount,Longevity,added,addeda,multiplied,multiplieda,substracted,substracteda,deducted,deducteda,exp1a,exp2a,exp3a,exp4a,exp1,exp2,exp3,exp4
1009193,310.375,2.375,0.5384,-1.145,-4.2209,0.0297,-1.8606,-4.0501000000000005,2010-10-05,2010-10-24 00:00:00,0,19,5.3659,5.9107,4.832930500000001,7.535616060000001,0.27126916060555806,0.45939606429470875,-3.0759000000000003,-2.1895000000000007,19.225454090000003,11.276600000000002,13.048506540000002,36.41910869266384,19.225454090000003,-11.276600000000002,24.859317600000004,36.41910869266384
1010190,310.375,2.625,0.5234,-3.5167,-2.4109000000000003,0.0296,-4.0798000000000005,-2.3136,2010-06-29,2010-10-25 00:00:00,0,118,5.9276,6.393400000000001,8.478412030000001,9.439025280000001,1.4586668878841926,1.763399031811895,1.1058,1.7662000000000004,19.925290900000004,12.321000000000002,15.666289820000003,80.02794548542614,19.925290900000004,-12.321000000000002,35.88966425000001,80.02794548542614
1012280,310.125,2.625,0.6834,2.1425,-3.7937,0.1849,1.5119,-3.535,2010-03-31,2010-10-28 00:00:00,0,211,5.9361999999999995,5.0469,8.12800225,5.3445665,0.5647520889896408,0.4276944837340877,-1.6511999999999998,-2.0231000000000003,16.64997525,10.9831,11.41319503,43.440648537274626,16.64997525,-3.6743,-26.782001279999996,43.440648537274626
1012281,310.125,2.375,0.67,-0.5998,-5.0252,0.1539,-1.3352000000000002,-4.7138,2010-10-05,2010-10-28 00:00:00,0,23,5.625,6.049,3.01411496,6.293865760000001,0.11935843349518427,0.28325342611056903,-4.4254,-3.3785999999999996,24.48864072,11.674000000000001,12.023247040000001,18.97043494344777,24.48864072,-11.674,18.844965000000002,18.97043494344777
1013433,309.875,2.625,0.6991,1.466,4.3859,0.1913,0.8568,4.8020000000000005,2010-05-31,2010-10-31 00:00:00,0,153,5.8519000000000005,5.6588,6.4297294,4.1143536,0.33425294694361474,0.17842565597667637,-2.9199,-3.9452000000000007,22.317160600000005,11.5107,10.02583912,26.454180303915845,22.317160600000005,11.5107,21.34165412,26.454180303915845
1013434,309.875,2.375,0.5043,-2.1398,-3.5159,-0.0191,-2.8126,-3.1213,2010-07-03,2010-10-31 00:00:00,0,120,5.6556999999999995,5.9339,7.52332282,8.778968380000002,0.6086066156602862,0.9010989010989011,-1.3760999999999997,-0.3087,16.992580150000002,11.5896,15.14992034,66.04701314931243,16.992580150000002,-11.5896,32.87006928,66.04701314931243
1013467,310.625,2.375,0.5759000000000001,-1.2747000000000002,-4.4522,0.0707,-1.956,-4.4109,2010-10-25,2010-11-01 00:00:00,0,7,5.7269000000000005,6.366899999999999,5.675219340000001,8.6277204,0.28630789272719104,0.44344691559545674,-3.1775,-2.4549,22.13152218,12.0938,14.394103200000002,48.96420567419254,22.13152218,-12.0938,28.63401717,48.96420567419254
1013468,310.625,2.125,0.4902,-1.3241,-3.1268,-0.0334,-2.1887000000000003,-3.0222,2010-10-26,2010-11-01 00:00:00,0,6,4.4509,5.2109000000000005,4.14019588,6.614689140000001,0.42346808238454653,0.7242075309377275,-1.8026999999999997,-0.8334999999999999,12.34787263,9.6618,11.18992716,27.38610872490875,12.34787263,-9.6618,21.600207200000003,27.38610872490875
1013589,310.625,1.875,0.4531,-1.2855,-2.466,-0.0954,-2.3148,-2.3042,2010-10-26,2010-11-01 00:00:00,0,6,3.7515,4.619,3.1700430000000006,5.333762159999999,0.5212895377128953,1.0046002951132715,-1.1805,0.010600000000000165,8.657832599999999,8.3705,9.2979968,16.90825539897288,8.657832599999999,-8.3705,17.17415106,16.90825539897288
1013793,310.625,2.625,0.6643,1.8092,-4.115200000000001,0.1718,1.3101,-4.1351,2009-04-07,2010-11-02 00:00:00,0,574,5.9244,5.445200000000001,7.445219840000001,5.417394510000001,0.4396384136858475,0.31682426059829266,-2.306000000000001,-2.825,19.386996440000004,11.369600000000002,11.335623520000002,40.33369308695909,19.386996440000004,-5.131000000000001,-25.735160790000002,40.33369308695909
1015915,310.375,2.625,0.6645,-0.6007,-4.9452,0.1707,-1.1639000000000002,-4.8479,2010-10-26,2010-11-05 00:00:00,0,10,5.5459,6.0118,2.97058164,5.642470810000001,0.12147132573000081,0.2400833350522907,-4.3445,-3.684,24.67298981,11.557699999999999,11.20431828,16.76142019242193,24.67298981,-11.5577,17.28090426,16.76142019242193
1015917,310.375,2.375,0.5586,-1.0352,-4.7029000000000005,0.0499,-1.7508,-4.5321,2010-10-27,2010-11-05 00:00:00,0,9,5.7381,6.2829,4.86844208,7.9348006799999995,0.22011950073358988,0.3863109816641292,-3.667700000000001,-2.7813,23.126441250000003,12.020999999999999,13.80113732,38.630117526924614,23.126441250000003,-12.021,25.728709999999996,38.630117526924614
1021213,310.375,2.125,0.5285000000000001,-1.2743,-4.1511000000000005,-0.0004,-2.1344000000000003,-3.9178,2010-10-27,2010-11-11 00:00:00,0,15,5.425400000000001,6.052200000000001,5.289746730000001,8.362152320000002,0.3069788730697887,0.5447955485221299,-2.8768000000000002,-1.7833999999999999,18.983045500000003,11.477600000000002,14.052207840000003,44.233667890481925,18.983045500000003,-11.4776,27.504459430000008,44.233667890481925
1027959,310.125,2.375,0.4311,-0.8157000000000001,-5.0032000000000005,-0.085,-1.5511,-4.6917,2010-10-30,2010-11-23 00:00:00,0,24,5.818900000000001,6.2428,4.081110240000001,7.27729587,0.16303565717940519,0.3306051111537396,-4.1875,-3.1406,24.73874571,12.0617,13.267863519999999,29.699446694566713,24.73874571,-12.061700000000002,22.945889320000003,29.699446694566713
1029491,310.125,2.625,0.3726,-1.2897,-4.299,-0.1259,-1.9203,-4.0404,2010-10-31,2010-11-26 00:00:00,0,26,5.5887,5.9607,5.5444203000000005,7.75878012,0.3,0.47527472527472525,-3.0093000000000005,-2.1201,19.846290510000003,11.549400000000002,13.5854697,43.017938000564435,19.846290510000003,-11.5494,26.769474000000002,43.017938000564435
1037928,310.375,1.375,0.4405,-2.1393,-4.0358,-0.1848,-3.1608,-3.7267,2010-10-25,2010-12-18 00:00:00,0,54,6.1751000000000005,6.8875,8.63378694,11.77935336,0.5300807770454433,0.8481498376579816,-1.8965,-0.5659000000000001,21.8021153,13.0626,18.62235664,101.70042720121312,21.8021153,-13.0626,41.14202625000001,101.70042720121312
1037929,310.375,1.625,0.4586,-0.9514,-2.2056,-0.1304,-2.0717000000000003,-1.8965,2010-10-27,2010-12-18 00:00:00,0,52,3.157,3.9682000000000004,2.09840784,3.9289790500000006,0.4313565469713457,1.0923807012918536,-1.2542,0.17520000000000024,6.153935780000001,7.1252,7.417241520000001,8.244600441715754,6.153935780000001,-7.1251999999999995,12.401058510000002,8.244600441715754
1038387,310.375,1.875,0.4918,-1.3329,-3.2696,-0.0635,-2.3477,-2.9945,2010-10-27,2010-12-19 00:00:00,0,53,4.6025,5.3422,4.35804984,7.03018765,0.40766454612184977,0.7840040073468025,-1.9367,-0.6467999999999998,12.92006653,9.944700000000001,12.003439920000002,30.637908163252476,12.92006653,-9.944700000000001,23.055646460000002,30.637908163252476
1038493,310.625,1.625,0.4043,-1.9386,-2.9935,-0.1755,-3.048,-2.7525,2010-10-25,2010-12-19 00:00:00,0,55,4.9321,5.8004999999999995,5.8031991000000005,8.38962,0.6476031401369634,1.107356948228883,-1.0549,0.2955000000000001,14.14846155,10.732600000000001,13.815288,48.686635233342,14.14846155,-10.7326,28.6530036,48.686635233342
1042980,310.625,2.125,0.5648000000000001,-0.5084000000000001,4.6449,0.0413,-1.373,4.7495,2010-11-08,2011-01-01 00:00:00,0,54,5.1533,6.1225000000000005,2.36146716,6.5210635,0.10945337897478957,0.28908306137488154,-4.1365,-3.3765,22.75898575,11.2758,11.6353477,15.399277303524663,22.75898575,7.513,-17.674624160000004,15.399277303524663
1043144,310.625,1.875,0.5238,1.9099,4.118,-0.0246,0.8806,4.2798,2010-11-04,2011-01-01 00:00:00,0,58,6.027900000000001,5.1604,7.864968200000001,3.76879188,0.4637931034482758,0.2057572783774943,-2.2081000000000004,-3.3991999999999996,19.306074340000002,11.1883,9.8160108,29.64142828861822,19.306074340000002,11.1883,23.4340609,29.64142828861822
1043300,310.375,1.875,0.5916,-1.5915,-4.4847,0.0363,-2.6064000000000003,-4.2096,2010-12-23,2011-01-02 00:00:00,0,10,6.0762,6.816000000000001,7.13740005,10.971901440000002,0.3548732356679376,0.6191562143671608,-2.8932,-1.6031999999999997,23.02687872,12.8922,17.490022080000003,78.31084988645108,23.02687872,-12.8922,36.497801970000005,78.31084988645108
1043301,310.375,1.625,0.537,-1.7327,-3.2842,-0.052,-2.853,-2.9751000000000003,2010-12-24,2011-01-02 00:00:00,0,9,5.0169,5.828100000000001,5.690533339999999,8.487960300000001,0.5275866268802144,0.9589593627104971,-1.5514999999999999,-0.1221000000000001,14.71421652,10.844999999999999,14.077622600000002,48.3010210757464,14.71421652,-10.844999999999999,28.70327201,48.3010210757464
1043598,309.625,2.375,0.7611,-2.0196,3.9009,0.2299,-2.5346,4.2835,2010-06-07,2011-01-03 00:00:00,0,210,5.9205000000000005,6.8181,7.87825764,10.856959100000001,0.5177266784588173,0.5917123847321116,-1.8813,-1.7489,21.828383310000003,12.7386,16.19032114,85.53392097674254,21.828383310000003,3.6302000000000003,-37.27339448,85.53392097674254
1043610,310.375,2.125,0.5567,0.559,4.476,0.0278,-0.301,4.7093,2010-11-12,2011-01-03 00:00:00,0,52,5.035,5.0103,2.5020840000000004,1.4174992999999998,0.12488829311885613,0.06391608094621282,-3.917,-4.4083,21.247085799999997,9.4433,6.615576,3.5467023185412003,20.9105678,9.4433,2.3698074000000005,-3.5467023185412003
1043618,310.375,2.375,0.4538,2.8271,-4.5363,-0.0549,2.1114,-4.3655,2010-11-29,2011-01-03 00:00:00,0,35,7.3634,6.4769000000000005,12.824573730000001,9.217316700000001,0.623217159358949,0.4836559386095522,-1.7091999999999996,-2.2540999999999998,25.772356589999998,13.8403,16.77054382,118.20815761191028,25.772356589999998,-3.9632999999999994,-43.9615393,118.20815761191028
1043885,309.625,2.125,0.5566,-1.4243,-4.823300000000001,0.019,-2.0005,-4.5297,2010-07-03,2011-01-04 00:00:00,0,185,6.2476,6.530200000000001,6.86982619,9.061664850000001,0.2952957518711255,0.44164072675894656,-3.399000000000001,-2.5292,24.69741416,12.777800000000003,15.603011650000003,62.25206251153243,24.69741416,-12.777800000000001,32.03215440000001,62.25206251153243
1058619,310.375,1.875,0.5783,1.5447000000000002,3.7749,0.023,0.5298,4.05,2011-01-08,2011-03-06 00:00:00,0,57,5.3196,4.5798,5.831088030000001,2.14569,0.40920289279186206,0.13081481481481483,-2.2302,-3.5202,16.10672706,9.8994,7.59464202,12.511707275090702,16.10672706,9.8994,16.23275505,12.511707275090702
1058814,310.375,2.125,0.5375,1.3516,4.6645,0.0086,0.4915,4.8978,2011-01-08,2011-03-06 00:00:00,0,57,6.0161,5.3893,6.3045382,2.4072687,0.2897631042984242,0.10035117807995426,-3.3129000000000004,-4.4063,23.510099500000003,11.4054,8.54200175,15.176717476814341,23.510099500000003,11.4054,17.62427513,15.176717476814341
1061689,310.625,2.375,0.5401,1.2559,4.4096,0.0349,0.5746,4.4510000000000005,2011-01-05,2011-03-14 00:00:00,0,68,5.6655,5.025600000000001,5.53801664,2.5575446000000004,0.2848104136429608,0.12909458548640754,-3.1537,-3.8764000000000003,20.348769740000005,10.691100000000002,8.24065616,14.163724552342146,20.348769740000005,10.6911,16.219328300000004,14.163724552342146
1061690,310.625,2.125,0.5704,1.3734000000000002,4.0623000000000005,0.0469,0.5088,4.1669,2011-01-05,2011-03-14 00:00:00,0,68,5.435700000000001,4.6757,5.579162820000001,2.1201187200000002,0.3380843364596411,0.12210516211092179,-2.6889000000000003,-3.6581,17.62598379,10.1114,7.607198240000001,11.828487536609996,17.62598379,10.1114,15.489000240000001,11.828487536609996
1061741,310.375,1.625,0.5845,2.1609000000000003,4.0087,-0.0045,1.0406,4.3177,2011-01-06,2011-03-14 00:00:00,0,67,6.169600000000001,5.3583,8.662399830000002,4.49299862,0.5390525606805199,0.2410079440442828,-1.8477999999999999,-3.2771000000000003,19.556996530000003,11.527899999999999,10.65005322,38.92015048207824,19.556996530000003,11.5279,26.6569696,38.92015048207824
1061830,309.625,2.125,0.338,0.9495,-5.1098,-0.1997,0.3734,-4.8162,2011-01-06,2011-03-14 00:00:00,0,67,6.0593,5.1896,4.8517551,1.79836908,0.185819405847587,0.07753000290685602,-4.160299999999999,-4.4428,24.96436206,11.2489,7.673699320000001,8.725246355572308,24.96436206,-8.603100000000001,-13.1311054,8.725246355572308
1061832,310.625,1.625,0.4266,-3.5119,-1.9416,-0.1532,-4.621300000000001,-1.7006,2010-12-21,2011-03-14 00:00:00,0,83,5.4535,6.3219,6.818705039999999,7.858982780000001,1.808765966213432,2.71745266376573,1.5702999999999998,2.920700000000001,19.531428430000002,11.775400000000001,14.185216080000002,53.58808549125922,19.531428430000002,-11.7754,29.62274104,53.58808549125922
1061833,310.625,1.875,0.5869,1.8088,4.175800000000001,0.0385,0.7795000000000001,4.3376,2011-01-04,2011-03-14 00:00:00,0,69,5.9846,5.117100000000001,7.553187040000001,3.3811592000000004,0.43316250778293974,0.17970767244559205,-2.367000000000001,-3.5581,19.522909680000005,11.101700000000001,9.401436100000002,25.538527849616777,19.522909680000005,11.101700000000001,22.035233220000006,25.538527849616777
1061851,310.375,2.375,0.5382,0.8429000000000001,4.3651,0.0295,0.1273,4.5360000000000005,2011-01-09,2011-03-14 00:00:00,0,64,5.208,4.6633000000000004,3.67934279,0.5774328000000001,0.19309981443724086,0.028064373897707228,-3.5221999999999998,-4.4087000000000005,19.90739477,9.8713,5.93457723,2.1245732093895127,19.90739477,9.871300000000002,8.63584722,2.1245732093895127
1061985,310.375,1.375,0.4608,-1.7848000000000002,-3.5139,-0.1646,-2.8063,-3.2047000000000003,2010-12-23,2011-03-15 00:00:00,0,82,5.2987,6.011,6.271608720000001,8.993349610000001,0.5079256666382083,0.8756825911941833,-1.7290999999999999,-0.39840000000000053,16.26967957,11.3097,14.850557570000001,56.4027698360846,16.26967957,-11.309700000000001,30.84576446,56.4027698360846
1061986,310.375,1.875,0.4973,1.4887,4.6307,-0.058,0.4738,4.9057,2011-03-07,2011-03-15 00:00:00,0,8,6.1194,5.3795,6.89372309,2.32432066,0.3214848726974323,0.09658152761073852,-3.1420000000000003,-4.431900000000001,23.422171050000003,11.4989,8.58842566,16.02322300240604,23.422171050000003,11.498899999999999,18.715185,16.02322300240604
1062095,310.375,2.125,0.5028,0.3891,4.3131,-0.0261,-0.471,4.5464,2011-03-09,2011-03-15 00:00:00,0,6,4.7022,5.0174,1.6782272100000002,2.1413544,0.09021353550810321,0.1035984515220834,-3.9240000000000004,-4.0754,19.792343940000002,8.9414,6.9669701,3.5936792203332244,19.42581174,8.7776,-0.7255930499999999,-3.5936792203332244
1062096,310.375,2.625,0.4768,1.2586000000000002,4.4709,-0.017,0.6954,4.5682,2011-01-08,2011-03-15 00:00:00,0,66,5.729500000000001,5.2636,5.627074740000001,3.17672628,0.2815093157977141,0.15222625979598092,-3.2123,-3.8728,21.29919582,10.993100000000002,8.935863860000001,17.875676206082172,21.29919582,10.993100000000002,17.662401400000004,17.875676206082172
1062309,310.125,2.625,0.5035000000000001,2.6443000000000003,-4.2845,0.005,2.0138000000000003,-4.0259,2010-12-02,2011-03-16 00:00:00,0,104,6.928800000000001,6.0397,11.329503350000003,8.107357420000001,0.6171782004901389,0.5002111329143795,-1.6402,-2.0120999999999998,22.57405989,12.968500000000002,15.2983261,91.85233304953739,22.57405989,-3.6522999999999994,-38.71067424000002,91.85233304953739
1062641,310.875,1.875,0.488,-2.2846,-2.4606,-0.0545,-3.1997,-2.3185,2010-10-23,2011-03-17 00:00:00,0,145,4.7452000000000005,5.5182,5.62148676,7.4185044499999995,0.9284727302283997,1.3800733232693554,-0.1759999999999997,0.8812000000000002,13.01493572,10.2634,12.47628182,41.703024544676076,13.01493572,-10.2634,26.210018129999998,41.703024544676076
1063196,309.875,2.125,0.4467,-1.9882,-4.4236,-0.0925,-2.6927000000000003,-4.0332,2010-07-02,2011-03-18 00:00:00,0,259,6.4118,6.7259,8.795001520000001,10.86019764,0.44945293426168725,0.6676336407815135,-2.4354000000000005,-1.3404999999999996,23.19488966,13.137700000000002,17.932827720000002,95.51545475130042,23.19488966,-13.137700000000002,39.58543512000001,95.51545475130042
1063197,309.875,2.375,0.3216,0.2575,-4.959700000000001,-0.2018,-0.4153,-4.5651,2010-11-03,2011-03-18 00:00:00,0,135,5.217200000000001,4.9804,1.2771227500000002,1.89588603,0.051918462810250615,0.09097281549144597,-4.7022,-4.1498,22.74846622,9.6826,6.88236341,2.4212791803201825,22.534586720000004,-9.6826,1.5030134400000001,-2.4212791803201825
1063198,309.875,2.625,0.3247,-0.6065,-4.6852,-0.183,-1.2157,-4.2692000000000005,2010-11-03,2011-03-18 00:00:00,0,135,5.2917000000000005,5.4849000000000006,2.8415738000000004,5.190066440000001,0.12945018355673185,0.28476061088728566,-4.0786999999999995,-3.0535000000000005,20.739377890000004,10.7766,10.57149764,14.747956816163276,20.739377890000004,-10.776600000000002,16.31670768,14.747956816163276
1063828,310.375,2.875,0.3961,-3.8431,2.0881000000000003,-0.0894,-4.2194,2.1308,2011-03-18,2011-03-20 00:00:00,0,2,5.9312000000000005,6.3502,8.024777110000002,8.99069752,1.8404769886499688,1.9801952318378078,1.755,2.0886000000000005,20.664899620000003,12.2814,14.78442914,72.14834366142979,20.664899620000003,-3.8435999999999995,-34.014881249999995,72.14834366142979
1075556,310.625,1.625,0.7041000000000001,2.8513,3.7708,0.1243,1.7419,4.0119,2011-03-22,2011-04-13 00:00:00,0,22,6.6221,5.7538,10.75168204,6.98832861,0.7561525405749444,0.4341833046686109,-0.9194999999999998,-2.2699999999999996,20.09475199,12.375900000000001,13.43155652,75.13628720575515,20.09475199,12.375900000000001,35.747497640000006,75.13628720575515
1075557,310.625,1.875,0.6525000000000001,2.0482,3.7275,0.1041,1.0189,3.8893,2011-03-23,2011-04-13 00:00:00,0,21,5.7757000000000005,4.9082,7.6346655000000005,3.9628077699999995,0.5494835680751173,0.2619751626256653,-1.6793,-2.8704,16.58427673,10.6839,9.73544975,30.254711764750933,16.58427673,10.6839,23.36148728,30.254711764750933
1075649,310.375,2.125,0.4829,1.2433,4.0723,-0.046,0.3832,4.3056,2011-03-23,2011-04-13 00:00:00,0,21,5.3156,4.6888000000000005,5.063090590000001,1.64990592,0.30530658350318,0.08900037160906725,-2.829,-3.9224,18.01012744,10.0044,7.10940536,8.353623137937294,18.01012744,10.0044,13.62665435,8.353623137937294
1075761,310.625,2.125,0.6105,1.0366,4.4049000000000005,0.087,0.172,4.5095,2011-03-23,2011-04-14 00:00:00,0,22,5.4415000000000004,4.6815,4.56611934,0.7756339999999999,0.2353288383391223,0.03814170085375319,-3.3683000000000005,-4.3375,20.042191750000004,10.123000000000001,6.3037428,3.5416374081615603,20.042191750000004,10.123000000000001,10.77394384,3.5416374081615603
1075840,310.375,1.875,0.5381,2.4645,3.8808,-0.0172,1.4496,4.1559,2011-03-23,2011-04-14 00:00:00,0,22,6.3453,5.6055,9.5642316,6.02439264,0.6350494743351887,0.3488053129286075,-1.4162999999999997,-2.7062999999999997,19.70075592,11.950800000000001,12.246007679999998,57.61868645829542,19.70075592,11.950800000000001,31.45644747,57.61868645829542
1076350,310.375,2.375,0.4719,-0.3148,4.0655,-0.0368,-1.0304,4.2363,2011-03-23,2011-04-15 00:00:00,0,23,4.3803,5.2667,1.2798194,4.36508352,0.07743205017832985,0.24323112149753323,-3.7507,-3.2058999999999997,17.54704757,9.647,8.7401912,5.586518571516288,17.54704757,6.9566,-11.16758136,5.586518571516288
1088202,310.375,2.375,0.4437,-1.0422,4.023000000000001,-0.065,-1.7578,4.1938,2011-04-17,2011-05-08 00:00:00,0,21,5.065200000000001,5.951600000000001,4.1927706,7.3718616400000005,0.2590604026845637,0.419142543755067,-2.9808000000000003,-2.4360000000000004,18.703636560000003,11.0168,12.3076294,30.908524751459794,18.703636560000003,5.416800000000001,-23.00704,30.908524751459794
1088203,310.375,2.625,0.4277,-1.6045,4.3287,-0.0661,-2.1677,4.426,2011-03-22,2011-05-08 00:00:00,0,47,5.9332,6.5937,6.945399150000001,9.5942402,0.3706655577887125,0.4897650248531405,-2.7242000000000006,-2.2583,22.636900850000004,12.5269,15.41382299,66.63582772997584,22.636900850000004,4.982500000000001,-33.02447934,66.63582772997584
1092254,310.375,2.375,0.6256,0.1943,4.595000000000001,0.1169,-0.5214,4.7658000000000005,2011-05-09,2011-05-14 00:00:00,0,5,4.789300000000001,5.2872,0.8928085000000001,2.48488812,0.04228509249183895,0.1094045071131814,-4.4007000000000005,-4.244400000000001,22.000159020000005,9.6879,7.355933,2.2185292350850205,21.797542980000003,9.033700000000001,-3.06191768,-2.2185292350850205
