adt,ugos,vgos,sla,ugosa,vgosa,radius,radius_glob
0.8373,0.4598,-0.3036,0.1371,0.4185,-0.3933,0.7634,0.8118
0.327,-1.2194,-3.3635,-0.1817,-1.935,-3.1927000000000003,4.5829,5.127700000000001
0.5171,-0.37,0.7815000000000001,-0.0162,-0.3592,0.602,1.1515,0.9612
0.8961,0.1813,0.68,0.1967,0.1737,0.5820000000000001,0.8613000000000001,0.7557
0.6419,-2.2621,-3.8661,0.0165,-3.2837,-3.5570000000000004,6.1282,6.8407
0.7066,1.0282,-0.4702,0.1728,1.0638,-0.6107,1.4984,1.6745
0.0418,-0.3289,-0.6182000000000001,-0.2018,-0.3062,-0.8975000000000001,0.9471,1.2037
-0.1993,-0.0136,0.6079,0.1294,0.0461,0.0188,0.6214999999999999,0.0649
0.5148,1.9229,-4.8011,-0.0087,1.0583,-4.6965,6.724,5.7548
0.5845,-0.0299,0.6138,0.341,-0.0071,0.3344,0.6437,0.3414999999999999
-0.2279,-0.0752,0.5815,0.1186,-0.0136,0.0172,0.6567000000000001,0.0308
0.2918,-0.2981,0.4085,0.1652,-0.0823,-0.0473,0.7065999999999999,0.1296
0.8331000000000001,0.6115,4.566,0.2533,-0.4979,4.807,5.1775,5.3049
0.6301,1.7285,3.9118,0.1067,1.0556,4.3064,5.6403,5.362
0.7452000000000001,3.9305,2.8396000000000003,0.2163,3.0704,3.073,6.7701,6.1434
0.0661,0.1192,0.5745,0.0822,0.1286,0.5153,0.6937,0.6438999999999999
0.5772,2.2962,4.206,0.0847,1.7971,4.186100000000001,6.5022,5.9832
0.5527000000000001,-1.8627,-4.183,-0.0363,-2.983,-3.874,6.0457,6.857
0.3282,-1.4637,-4.3958,-0.3658,-1.7157,-4.3537,5.859500000000001,6.0694
0.2882,-0.354,-0.8998,0.0654,-0.0526,-0.0608,1.2538,0.1134
0.4726,-0.7338,1.2023,-0.0607,-0.7231000000000001,1.0228000000000002,1.9361,1.7459000000000002
-0.0278,-0.3085,0.51,-0.0365,-0.3068,0.438,0.8185,0.7448
0.5512,0.1229,0.9234,0.0179,0.1336,0.7439,1.0463,0.8775
0.8259000000000001,-0.1401,4.5333000000000006,0.3099,-0.8755000000000001,4.8448,4.673400000000001,5.7203
0.5401,1.2559,4.4096,0.0349,0.5746,4.4510000000000005,5.6655,5.025600000000001
0.7645000000000001,2.5986,4.2751,0.2435,1.8223,4.323300000000001,6.8737,6.145600000000001
1.2318,0.4712,0.1663,0.2034,0.4534,0.1122,0.6375,0.5656
0.6446000000000001,2.7402,4.1738,0.0193,1.7187,4.4829,6.914,6.2016
0.7215,6.0589,-0.4024,0.1325,4.9386,-0.0934,6.4613000000000005,5.032
0.4956,-0.0647,1.3658,0.311,0.263,0.3948,1.4305,0.6577999999999999
0.0067,-0.2514,0.3925,-0.1124,-0.0213,0.1679,0.6439,0.1891999999999999
0.0379,-1.7336,3.6349,-0.4822,-2.2186,4.1288,5.3685,6.3474
0.3517,2.3445,-4.0459000000000005,-0.2373,1.2242,-3.7368,6.3904000000000005,4.961
0.1279,-0.141,0.8282,-0.0164,-0.0439,0.0291,0.9692,0.073
0.6206,0.5243,-5.0178,0.0653,-0.4906,-4.7427,5.5421000000000005,5.2333
-0.245,-0.4939,0.1619,-0.1744,-0.4987,0.156,0.6557999999999999,0.6547
0.8358,-0.9034,0.2837,0.1357,-0.9447,0.194,1.1871,1.1387
0.5511,0.3197,4.207,0.0527,-0.3109,4.4656,4.5267,4.7765
0.8130000000000001,0.3114,4.5724,0.284,-0.5487000000000001,4.8058000000000005,4.8838,5.354500000000001
0.5254,-2.8759,-3.3814,-0.0435,-3.8361,-3.1116,6.257300000000001,6.9477
0.3803,-0.6263000000000001,4.2409,-0.1298,-1.1188,4.7557,4.8672,5.8745
0.185,-0.2969,-0.896,-0.0378,0.0045,-0.0571,1.1929,0.0615999999999999
0.7132000000000001,0.0831,0.7162000000000001,0.0138,0.0755,0.6182000000000001,0.7993,0.6937000000000001
0.6183000000000001,0.5449,-0.4326,0.0935,0.5137,-0.4974,0.9775,1.0111
0.3247,-0.6065,-4.6852,-0.183,-1.2157,-4.2692000000000005,5.2917000000000005,5.4849000000000006
0.5297000000000001,-0.6658000000000001,0.4585,-0.004,-0.6302,0.318,1.1243,0.9482
0.0617,-0.0435,0.6336,0.1269,-0.0583,0.6032000000000001,0.6771,0.6615000000000001
0.8952,0.1782,0.7317,0.1931,0.176,0.5740000000000001,0.9099,0.75
0.8404,3.4191000000000003,3.6761,0.3244,2.6837,3.9876,7.0952,6.6713000000000005
-0.2883,-0.05,0.561,-0.0027,-0.0161,-0.0135,0.6110000000000001,0.0296
-0.1862,0.2166,-0.5093,-0.1058,0.2839,-0.5295,0.7259,0.8133999999999999
-0.0421,0.2681,0.4747,-0.0125,0.1607,0.3869,0.7428,0.5476000000000001
0.0253,0.2205,-0.7894,-0.2061,0.2475,-1.0088,1.0099,1.2563
0.6297,0.5225000000000001,-0.3225,0.096,0.5581,-0.463,0.8450000000000001,1.0211
0.4483,0.018,-0.6132000000000001,0.2169,0.045,-0.8327,0.6312000000000001,0.8777
0.5860000000000001,4.0619000000000005,-4.2748,-0.003,2.9415,-3.9658,8.3367,6.9073
0.7020000000000001,1.5624,4.303,0.1467,0.5476,4.5781,5.8654,5.1257
0.562,1.1738,4.949800000000001,0.0695,0.6746,4.9299,6.123600000000001,5.6045
0.4331,0.5637,-4.4248,-0.1923,-0.4578,-4.115600000000001,4.9885,4.5734
-0.218,0.065,-0.6082000000000001,0.0089,0.0044,-0.6037,0.6732,0.6081
0.3992,-0.477,0.6567000000000001,-0.1977,-1.358,1.0399,1.1337000000000002,2.3979
0.5973,-0.2652,-0.7405,-0.1038,-0.2677,-0.8672000000000001,1.0057,1.1349
0.2026,-0.4626,0.5411,-0.019,-0.4586,0.5538000000000001,1.0037,1.0124
0.0997,0.0712,0.6825,0.0575,-0.0044,0.0063,0.7537,0.0107
0.6791,0.3801,-0.9722,-0.021,0.3387,-1.0618,1.3523,1.4005
-0.1294,-0.2517,-0.3532,-0.0494,-0.2596,-0.3815,0.6049,0.6411
0.2663,-2.4569,-1.8126,-0.2414,-3.0660000000000003,-1.3965,4.2695,4.4625
0.7859,0.3806,1.5657,0.0848,0.3781,1.439,1.9463,1.8171
0.6327,-0.2485,0.3806,0.3149,-0.2297,0.0937,0.6291,0.3234
0.4645,2.1488,-4.3951,-0.0442,1.4332,-4.2243,6.543900000000001,5.657500000000001
0.5622,0.1224,0.4778,0.0289,0.1332,0.2983,0.6002,0.4315
0.7835000000000001,-0.2593,0.7129000000000001,0.0825,-0.2617,0.5862,0.9722,0.8479000000000001
0.8519,3.0312,3.3731,0.3442,2.422,3.7892,6.4043,6.2112
0.6796,2.4584,4.421,0.1371,1.5433,4.5631,6.8794,6.106400000000001
0.1031,-0.0501,-0.5711,-0.2055,-0.1081,-0.8058000000000001,0.6212000000000001,0.9139
0.7307,3.3672,3.6623,0.2331,2.8809,4.0479,7.0295000000000005,6.928800000000001
0.8111,-2.2243,-3.7293,0.2455,-3.133,-3.3213000000000004,5.9536,6.4543
0.6422,0.2722,0.4038,0.1233,0.1995,0.3603,0.6759999999999999,0.5598000000000001
0.5968,-3.2342,2.0628,0.0415,-4.2491,2.3379000000000003,5.297000000000001,6.587000000000001
0.5276000000000001,-0.2336,-1.0499,0.0018,-0.1715,-0.9297,1.2835,1.1012
0.6992,0.0297,-0.7747,-0.0029,0.0276,-0.9324,0.8044,0.96
0.6626000000000001,0.1166,-0.7382000000000001,-0.0376,0.0753,-0.8278000000000001,0.8548000000000001,0.9031
0.3915,-0.3425,0.3886,0.2081,-0.1137,-0.0603,0.7311000000000001,0.174
0.5583,4.0197,3.1477,-0.0073,3.111,3.5557000000000003,7.167400000000001,6.6667000000000005
0.735,-0.292,0.3558,0.0339,-0.2944,0.2291,0.6477999999999999,0.5235
0.3564,-2.6306000000000003,-4.0152,-0.1828,-3.3351,-3.6249,6.6458,6.96
0.5177,-2.9152,-3.4489,-0.0112,-3.7753,-3.2156,6.3641000000000005,6.9909
0.5618000000000001,0.9331,-4.907500000000001,0.0642,0.4468,-4.5219000000000005,5.8406,4.9687
0.134,0.1084,0.5785,0.0532,0.1264,0.3253,0.6869000000000001,0.4517
0.0155,-4.375500000000001,0.0863,-0.5081,-4.8171,0.5704,4.4618,5.3875
0.5586,-1.0352,-4.7029000000000005,0.0499,-1.7508,-4.5321,5.7381,6.2829
0.8475,0.0538,4.4922,0.3155,-0.2463,4.8958,4.546,5.1421
0.5345,0.4074,4.4123,0.0258,-0.3082,4.583200000000001,4.8197,4.891400000000001
0.7149,0.0679,0.7753,0.0148,0.0265,0.6857000000000001,0.8432,0.7122
0.5859,1.9904,4.2132000000000005,0.0306,0.9755,4.4882,6.203600000000001,5.4637
-0.2188,-0.0171,0.5929,0.0668,0.0167,0.0183,0.61,0.035
0.743,1.5369000000000002,-4.897600000000001,0.2378,0.8556,-4.8563,6.434500000000001,5.7119
0.4089,-2.1721,-3.824,-0.1296,-2.9746,-3.4604000000000004,5.9961,6.4350000000000005
0.5404,0.1896,0.4953,0.0071,0.0958,0.4802,0.6849000000000001,0.5760000000000001
1.3529,-0.7398,-0.04,0.3226,-0.7682,-0.0627,0.7798,0.8309
0.0207,-0.335,0.9603,-0.1059,-0.1192,0.5045000000000001,1.2953,0.6237
0.8425,-0.0102,1.0244,0.1404,-0.0126,0.8341000000000001,1.0346,0.8467
0.4175,-0.6364000000000001,4.0883,-0.0809,-1.267,4.346900000000001,4.7247,5.613900000000001
0.5238,1.9099,4.118,-0.0246,0.8806,4.2798,6.027900000000001,5.1604
0.7548,-0.2869,-0.7887000000000001,0.0537,-0.2894,-0.9154,1.0756,1.2048
0.3563,-0.2763,-0.497,0.1037,-0.2416,-0.619,0.7733,0.8606
-0.1054,-0.5155000000000001,-0.5811000000000001,-0.053,-0.3675,-0.6739,1.0966,1.0414
0.5592,-2.2538,-3.8005,0.0505,-2.9694000000000003,-3.6296,6.0543,6.599
0.7169,-0.1989,3.419,0.1514,-1.1076,3.827,3.6179,4.9346
0.0724,-0.4154,0.4573,-0.0901,0.0399,0.103,0.8727,0.1429
0.5213,-0.7141000000000001,0.4393,-0.0124,-0.6785,0.2988,1.1534,0.9773
0.5234,-3.5167,-2.4109000000000003,0.0296,-4.0798000000000005,-2.3136,5.9276,6.393400000000001
0.8409000000000001,-0.0867,-1.0477,0.1415,-0.0943,-1.1457000000000002,1.1344,1.2400000000000002
0.7115,0.1685,1.0091,0.0114,0.1272,0.9194,1.1776000000000002,1.0466
0.5297000000000001,-0.4659,0.2397,0.2352,-0.3344,0.2605,0.7056,0.5949
0.0658,-0.0103,0.777,-0.0939,-0.0724,0.1123,0.7873,0.1847
0.3755,0.5467000000000001,-0.7085,0.2164,0.0629,0.0415,1.2552,0.1043999999999999
0.7092,-0.4957,-0.3279,0.007,-0.4981,-0.5183,0.8236,1.0164
0.6247,0.9417,-4.941800000000001,-0.0007,-0.0798,-4.6326,5.883500000000001,4.7124
0.3512,-0.4225,0.2877,0.061,-0.1148,0.0825,0.7101999999999999,0.1973
0.7304,0.3509,0.2645,0.0303,0.3096,0.1749,0.6154,0.4845
0.7596,0.1947,0.4789,0.0585,0.1923,0.3522,0.6736,0.5445
0.7626000000000001,-0.8098000000000001,0.9795,0.0625,-0.8512000000000001,0.8899,1.7893,1.7411
-0.3556,0.0305,-0.9411,-0.4127,0.0078,-0.9578,0.9716,0.9656
0.5850000000000001,-0.997,2.7911,0.0616,-1.6698000000000002,3.1857,3.7881,4.8555
0.5994,1.6679000000000002,-4.871700000000001,0.1009,1.0373,-4.6131,6.539600000000001,5.6504
0.7577,-0.2102,-0.4789,0.0583,-0.2178,-0.5768,0.6891,0.7946
0.6725,-0.0344,0.6086,-0.027,-0.042,0.5107,0.643,0.5527000000000001
0.3102,-3.9124,1.074,-0.1975,-4.5215000000000005,1.4901,4.9864,6.0116000000000005
0.3136,-0.2311,0.4357,0.1302,-0.0023,-0.0132,0.6668,0.0155
0.4477,4.7049,2.9703,-0.132,3.5954,3.2113,7.6752,6.8067
0.755,0.1216,0.7793,0.0529,0.1194,0.6216,0.9009,0.7410000000000001
0.6526000000000001,5.0739,2.4538,0.0973,4.0591,2.7289000000000003,7.5277,6.788
-0.947,0.3221,0.3852,-0.0123,0.1134,0.3132,0.7073,0.4266
-0.1979,-0.0913,0.6812,-0.1217,-0.1031,0.7111000000000001,0.7725000000000001,0.8142
0.5412,-0.0752,0.7118,0.0092,-0.0765,0.5743,0.787,0.6508
0.4971,-0.8491000000000001,0.4877,0.0518,-0.13,-0.2444,1.3368000000000002,0.3744
0.731,1.3596,3.4938,0.1654,0.4509,3.9018,4.8534,4.3527000000000005
0.2344,-0.1958,-0.6474000000000001,0.1021,0.0213,-0.2103,0.8432000000000001,0.2315999999999999
0.5872,0.1285,4.565300000000001,0.0887,-0.5021,4.8239,4.6938,5.3260000000000005
0.7858,-0.0463,0.6866,0.0837,-0.0485,0.5288,0.7329,0.5773
0.285,-0.3141,-0.3165,0.242,-0.2418,-0.3692,0.6306,0.611
0.3099,-0.3483,-0.2903,0.3348,-0.3296,-0.3435,0.6386000000000001,0.6731
0.4057,-3.8182,2.0231,-0.0881,-4.3813,2.1204,5.8413,6.5017000000000005
0.5069,-0.5381,-1.2970000000000002,0.0025,-1.1524,-1.3248,1.8351,2.4772
0.66,-0.6926,0.0121,-0.041,-0.6950000000000001,-0.1146,0.7047,0.8096000000000001
-0.32,-0.3879,0.4838,-0.2517,-0.3844,0.4445,0.8717,0.8289
0.6348,0.4802,0.7454000000000001,0.0551,0.3594,0.6536000000000001,1.2256,1.013
0.5478000000000001,-0.3215,0.6058,0.0162,-0.2635,0.4492,0.9273,0.7127
0.272,1.1836,-5.1285,-0.2593,0.6685,-4.746,6.3121,5.4145
0.6972,0.9387,4.6143,0.1174,-0.1708,4.855300000000001,5.553,5.0261000000000005
0.5784,1.5901,-4.258,0.0706,0.981,-3.8419,5.8481000000000005,4.8229
0.7882,0.3728,1.8137,0.0861,0.3703,1.6234000000000002,2.1865,1.9937
0.2442,0.0412,0.781,0.2495,0.02,0.6902,0.8222,0.7102
0.0324,-0.2121,-0.6615,0.0102,-0.1586,-0.6544,0.8735999999999999,0.813
0.6002000000000001,0.078,4.4072000000000005,0.0949,-0.6033000000000001,4.4486,4.485200000000001,5.0519
0.2085,-0.3418,0.4167,0.1262,0.03,0.0305,0.7585,0.0605
0.6604,-0.0953,0.5533,-0.0418,-0.0974,0.3956,0.6486000000000001,0.493
0.3596,-0.7815000000000001,-1.281,0.0222,-0.1241,-0.1514,2.0625,0.2755
0.7265,0.1134,-1.0639,0.0271,0.1058,-1.1619000000000002,1.1773,1.2677
0.7334,0.4162,0.5788,0.0313,0.4137,0.3885,0.995,0.8022
0.8262,-0.0245,0.6199,0.1241,-0.0267,0.4622,0.6444,0.4889
0.7253000000000001,0.3183,1.0489,0.0232,0.3158,0.8586,1.3672,1.1744
-0.009,-0.5217,0.3423,-0.0913,-0.1499,-0.0439,0.8640000000000001,0.1938
-0.3205,-0.3544,0.7395,-0.2335,-0.339,0.7070000000000001,1.0939,1.046
0.6176,1.7765000000000002,4.198300000000001,0.0941,0.9119,4.3029,5.974800000000001,5.2148
0.5866,-0.2404,-0.7585000000000001,-0.1128,-0.248,-0.8564,0.9989,1.1044
0.4967,-1.3819,0.654,-0.037,-1.3463,0.5135000000000001,2.0359,1.8598
0.5574,0.2836,-0.7015,-0.1427,0.2423,-0.7912,0.9851,1.0335
0.5951000000000001,1.5354,4.2077,0.0864,0.8198000000000001,4.3785,5.7431,5.1983
0.5748,-0.5268,-4.6404000000000005,0.0093,-1.4355,-4.2324,5.1672,5.6679
0.7082,-0.5372,0.3146,0.0087,-0.5448000000000001,0.2166,0.8518,0.7614000000000001
0.4842,-1.5049,-3.6925,-0.1049,-2.6252,-3.3835,5.1974,6.0087
0.6969000000000001,1.3082,3.9031,0.1679,0.4481,4.1364,5.2113,4.5845
0.7515000000000001,-0.5243,-0.9056,0.0493,-0.5268,-1.0959,1.4299,1.6227
-0.1177,-0.8501000000000001,0.9266,-0.1143,-0.7989,0.8582000000000001,1.7767,1.6571000000000002
0.559,2.4905,3.2326,0.0606,1.8599,3.4913000000000003,5.7231000000000005,5.3512
0.6529,0.3106,-0.5874,0.1197,0.3213,-0.7669,0.898,1.0882
0.6755,2.7353,4.21,0.171,2.1211,4.1822,6.9453,6.3033
0.6501,0.3399,4.4335,0.1124,-0.2363,4.7271,4.7734000000000005,4.9634
0.5566,-1.4243,-4.823300000000001,0.019,-2.0005,-4.5297,6.2476,6.530200000000001
0.2589,0.6333000000000001,-0.3679,0.1856,0.6323000000000001,-0.4011,1.0012,1.0334
0.6205,-0.5256000000000001,3.9646,0.0407,-1.6351,4.2056,4.4902,5.8407
0.3288,-0.2472,-0.8667,0.106,0.0542,-0.0278,1.1139,0.0819999999999999
0.4102,-0.2694,0.3862,-0.0412,-0.0067,-0.078,0.6556,0.0847
0.6877,-1.5934,-3.838,0.1588,-2.4535,-3.6046,5.4314,6.0581
0.5868,3.6355,3.609,0.0483,2.833,3.9726,7.2445,6.8056
0.6112000000000001,2.5008,3.4509000000000003,0.0559,1.486,3.726,5.951700000000001,5.212
0.8225,-0.027,0.7201000000000001,0.1204,-0.0295,0.5298,0.7471000000000001,0.5593
0.4266,-3.5119,-1.9416,-0.1532,-4.621300000000001,-1.7006,5.4535,6.3219
0.6315000000000001,1.4825000000000002,3.3243,0.083,0.4533,3.4861,4.8068,3.9394
0.6828000000000001,0.3548,0.9313,-0.0193,0.3526,0.7736000000000001,1.2861,1.1262
0.7832,-0.0002,0.7001000000000001,0.0822,-0.0026,0.5734,0.7003,0.5760000000000001
0.4307,1.4732,-3.8175,-0.1348,0.5645,-3.4094,5.2907,3.9739
0.6899000000000001,-0.0498,0.6697000000000001,-0.0096,-0.0575,0.5717,0.7195,0.6292
0.1962,-0.4336,0.7353000000000001,-0.0374,-0.069,0.343,1.1689,0.412
0.2525,-0.5171,0.2533,0.1334,-0.287,0.0286,0.7704,0.3156
0.8778,4.5219000000000005,3.0015,0.3122,3.6132,3.4096,7.5234,7.0228
0.5792,-2.7169000000000003,-3.8921,-0.064,-3.4731,-3.5479000000000003,6.609,7.021000000000001
0.4249,1.532,4.7122,-0.1119,0.7521,4.8367,6.2442,5.588800000000001
-0.0592,-0.267,1.1046,-0.14,-0.249,0.8515,1.3716,1.1005
0.0161,-0.4432,-0.326,-0.0403,-0.2784,-0.199,0.7692,0.4774
0.2266,-0.3042,-0.5886,-0.0049,-0.2772,-0.808,0.8928,1.0852
0.7104,4.3055,2.9764,0.0973,3.293,3.301,7.2819,6.594
0.7287,-0.0448,0.6244000000000001,0.0266,-0.0472,0.4341,0.6692,0.4813
0.4697,-1.4627,1.2322,-0.0641,-1.4271,1.0917,2.6949,2.5188
